Date,Time,Temperature (C),Dew Point (C),Humidity (%),Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip Rate (mm),Precip Accum (mm),Wind Direction,Solar Radiation (w/m2),UV
07/11/2025,11:14:52,25.7,15.2,52.3,4.1,6.8,1011.51,0.0,0.0,308,592.7,6.1
07/11/2025,11:19:52,25.5,15.2,52.6,5.4,7.9,1011.51,0.0,0.0,252,592.7,5.6
07/11/2025,11:24:52,25.3,15.4,54.2,4.5,10.0,1011.51,0.0,0.0,275,577.3,5.0
07/11/2025,11:29:53,25.3,15.2,53.7,4.9,9.7,1011.51,0.0,0.0,243,565.3,5.2
07/11/2025,11:34:52,25.1,15.2,54.5,4.7,10.0,1011.51,0.0,0.0,54,565.7,5.6
07/11/2025,11:39:40,25.3,15.0,52.9,4.1,6.4,1011.51,0.0,0.0,64,579.7,5.8
07/11/2025,11:44:52,25.7,15.3,52.5,4.8,10.8,1011.18,0.0,0.0,241,584.5,5.8
07/11/2025,11:49:40,25.6,15.1,52.1,5.7,10.3,1011.18,0.0,0.0,253,585.7,5.4
07/11/2025,11:54:52,25.7,14.6,50.2,4.3,10.0,1011.18,0.0,0.0,110,585.7,5.6
07/11/2025,11:59:52,25.8,14.6,49.8,3.1,7.4,1011.18,0.0,0.0,32,567.3,5.6
07/11/2025,12:04:40,26.1,14.6,49.0,3.2,4.2,1011.18,0.0,0.0,127,567.9,5.2
07/11/2025,12:09:52,26.3,14.9,49.3,3.2,4.2,1011.18,0.0,0.0,150,563.3,6.5
07/11/2025,12:14:52,25.9,14.2,48.6,4.2,8.5,1011.18,0.0,0.0,269,563.3,6.7
07/11/2025,12:19:52,25.9,14.4,48.8,3.6,10.3,1011.18,0.0,0.0,49,558.8,5.9
07/11/2025,12:24:52,26.1,14.1,47.6,3.6,9.7,1011.18,0.0,0.0,213,548.2,6.2
07/11/2025,12:29:52,26.0,14.2,48.4,4.5,7.4,1011.18,0.0,0.0,284,548.2,5.3
07/11/2025,12:34:52,25.9,14.3,48.7,3.4,6.1,1011.18,0.0,0.0,50,534.2,4.6
07/11/2025,12:39:52,25.9,14.5,49.5,3.7,7.4,1011.18,0.0,0.0,247,527.6,4.5
07/11/2025,12:44:52,26.2,14.6,48.9,2.9,6.1,1010.84,0.0,0.0,197,525.8,4.5
07/11/2025,12:49:52,25.8,14.5,49.6,6.2,9.7,1010.84,0.0,0.0,300,510.1,4.2
07/11/2025,12:54:52,25.9,14.4,49.3,4.1,6.8,1011.18,0.0,0.0,268,495.7,3.7
07/11/2025,12:59:52,26.2,14.7,48.9,4.9,11.4,1011.18,0.0,0.0,142,481.1,4.3
07/11/2025,13:04:52,25.9,14.3,48.7,3.3,7.9,1011.18,0.0,0.0,210,473.1,4.7
07/11/2025,13:09:53,26.2,14.6,48.9,5.1,7.9,1011.18,0.0,0.0,236,468.9,5.1
07/11/2025,13:14:52,25.9,14.6,49.5,3.9,6.4,1011.18,0.0,0.0,210,470.8,4.0
07/11/2025,13:19:52,26.2,14.7,49.0,3.7,6.4,1010.84,0.0,0.0,268,478.4,4.6
07/11/2025,13:24:52,26.3,14.7,48.8,2.7,7.4,1010.84,0.0,0.0,285,444.1,4.2
07/11/2025,13:29:28,26.3,14.8,48.9,4.1,7.9,1010.84,0.0,0.0,82,431.3,2.8
07/11/2025,13:34:52,25.9,14.2,48.8,3.5,8.9,1010.84,0.0,0.0,203,416.6,4.6
07/11/2025,13:39:52,26.3,14.8,49.2,3.3,6.1,1010.84,0.0,0.0,89,407.1,4.3
07/11/2025,13:44:52,26.5,14.6,48.3,5.2,10.3,1010.84,0.0,0.0,260,389.6,3.6
07/11/2025,13:49:52,26.1,14.6,48.9,2.2,3.9,1010.84,0.0,0.0,238,364.1,3.6
07/11/2025,13:54:52,26.2,14.7,49.2,2.9,6.1,1010.84,0.0,0.0,300,354.1,3.5
07/11/2025,13:59:52,26.0,14.4,48.9,4.0,8.9,1010.84,0.0,0.0,234,344.2,3.0
07/11/2025,14:04:52,26.0,15.2,51.4,5.2,8.9,1010.84,0.0,0.0,242,327.1,3.0
07/11/2025,14:09:52,25.7,15.7,54.0,4.9,8.5,1010.84,0.0,0.0,254,315.6,2.8
07/11/2025,14:14:52,25.8,15.6,53.3,5.1,8.5,1010.84,0.0,0.0,296,308.7,2.4
07/11/2025,14:19:52,25.6,16.5,57.2,4.4,7.9,1010.84,0.0,0.0,137,303.6,2.1
07/11/2025,14:24:52,25.5,16.9,58.5,3.2,8.5,1010.84,0.0,0.0,232,272.4,1.9
07/11/2025,14:29:52,25.8,17.0,58.8,3.6,8.9,1010.84,0.0,0.0,217,263.1,1.8
07/11/2025,14:34:52,25.7,17.6,60.8,4.0,8.5,1010.84,0.0,0.0,287,263.9,1.7
07/11/2025,14:39:40,25.1,17.8,63.9,5.7,10.0,1010.84,0.0,0.0,240,238.9,1.6
07/11/2025,14:44:52,24.4,17.8,66.8,5.0,8.5,1010.84,0.0,0.0,356,198.3,1.0
07/11/2025,14:49:52,24.1,17.6,67.2,5.2,7.4,1010.84,0.0,0.0,249,198.3,1.2
07/11/2025,14:54:52,24.3,17.6,66.2,4.3,7.4,1010.84,0.0,0.0,232,179.0,1.2
07/11/2025,14:59:52,24.3,17.7,66.8,4.6,9.7,1010.84,0.0,0.0,248,176.3,1.0
07/11/2025,15:04:52,24.3,17.5,66.2,3.8,8.5,1010.84,0.0,0.0,106,168.7,1.0
07/11/2025,15:09:40,24.3,17.6,66.8,5.7,10.0,1010.84,0.0,0.0,243,157.3,0.8
07/11/2025,15:14:52,24.0,17.7,67.9,4.8,9.7,1010.84,0.0,0.0,248,142.6,0.9
07/11/2025,15:19:52,23.9,17.6,67.8,4.2,8.5,1011.18,0.0,0.0,254,140.6,0.9
07/11/2025,15:24:52,23.8,17.7,68.8,4.7,8.5,1011.18,0.0,0.0,258,123.7,0.8
07/11/2025,15:29:40,23.2,17.5,70.7,4.4,7.9,1011.18,0.0,0.0,235,114.0,0.0
07/11/2025,15:34:52,23.1,17.5,71.1,5.3,8.9,1011.18,0.0,0.0,246,111.5,0.7
07/11/2025,15:39:52,22.9,17.5,72.1,4.4,8.5,1011.18,0.0,0.0,237,89.4,0.9
07/11/2025,15:44:52,22.7,17.5,73.0,4.0,7.4,1011.18,0.0,0.0,255,77.2,0.7
07/11/2025,15:49:53,22.7,17.5,72.9,2.9,4.2,1011.18,0.0,0.0,304,79.4,0.8
07/11/2025,15:54:40,22.7,17.5,72.4,3.2,6.1,1011.18,0.0,0.0,245,79.4,0.8
07/11/2025,15:59:52,22.3,17.5,74.4,5.4,9.7,1011.18,0.0,0.0,224,55.8,0.0
07/11/2025,16:04:40,22.0,17.5,75.7,4.8,8.9,1011.18,0.0,0.0,255,47.0,0.0
07/11/2025,16:09:52,22.0,17.5,75.0,1.3,3.5,1011.18,0.0,0.0,225,41.5,0.0
07/11/2025,16:14:52,22.1,17.5,75.2,2.3,6.1,1011.18,0.0,0.0,260,38.5,0.0
07/11/2025,16:19:52,22.0,17.5,76.0,3.1,6.1,1011.18,0.0,0.0,234,24.4,0.0
07/11/2025,16:24:52,21.9,17.4,76.3,4.5,10.8,1011.18,0.0,0.0,269,18.6,0.0
07/11/2025,16:29:52,21.7,17.5,77.3,4.0,7.4,1011.18,0.0,0.0,242,15.8,0.0
07/11/2025,16:34:52,21.5,17.5,77.8,3.1,3.9,1011.18,0.0,0.0,200,11.4,0.0
07/11/2025,16:39:53,21.4,17.5,78.5,3.8,6.8,1011.18,0.0,0.0,243,8.5,0.0
07/11/2025,16:44:52,21.4,17.5,78.8,3.3,6.8,1011.18,0.0,0.0,283,5.2,0.0
07/11/2025,16:49:52,21.4,17.3,78.0,1.6,3.5,1011.18,0.0,0.0,236,3.5,0.0
07/11/2025,16:54:52,21.3,17.5,79.0,0.5,3.2,1011.18,0.0,0.0,182,2.3,0.0
07/11/2025,16:59:52,21.2,17.4,79.0,1.8,3.5,1011.18,0.0,0.0,144,0.9,0.0
07/11/2025,17:04:52,21.1,17.3,79.2,0.6,3.5,1011.51,0.0,0.0,120,0.3,0.0
07/11/2025,17:09:52,21.1,17.4,80.0,1.0,3.5,1011.51,0.0,0.0,131,0.0,0.0
07/11/2025,17:14:53,21.0,17.3,80.0,0.8,2.7,1011.51,0.0,0.0,138,0.0,0.0
07/11/2025,17:19:40,20.9,17.4,80.7,1.6,3.5,1011.51,0.0,0.0,154,0.0,0.0
07/11/2025,17:24:52,20.8,17.4,81.1,1.4,3.2,1011.51,0.0,0.0,195,0.0,0.0
07/11/2025,17:29:52,20.7,17.5,82.0,0.4,3.2,1011.51,0.0,0.0,173,0.0,0.0
07/11/2025,17:34:52,20.6,17.6,83.0,0.5,2.4,1011.51,0.0,0.0,95,0.0,0.0
07/11/2025,17:39:52,20.5,17.6,84.0,0.8,3.5,1011.85,0.0,0.0,99,0.0,0.0
07/11/2025,17:44:52,20.4,17.5,84.2,0.3,2.4,1011.85,0.0,0.0,107,0.0,0.0
07/11/2025,17:49:52,20.4,17.8,85.0,1.6,3.5,1011.85,0.0,0.0,98,0.0,0.0
07/11/2025,17:54:52,20.4,17.8,85.0,1.0,3.5,1011.85,0.0,0.0,170,0.0,0.0
07/11/2025,17:59:53,20.4,17.8,85.1,0.5,3.5,1011.85,0.0,0.0,179,0.0,0.0
07/11/2025,18:04:52,20.3,17.8,86.0,0.8,3.2,1011.85,0.0,0.0,172,0.0,0.0
07/11/2025,18:09:52,20.2,17.7,86.1,0.7,2.4,1011.51,0.0,0.0,169,0.0,0.0
07/11/2025,18:14:53,20.2,17.7,86.2,0.3,3.2,1011.85,0.0,0.0,164,0.0,0.0
07/11/2025,18:19:52,20.2,17.7,86.0,0.2,3.2,1011.85,0.0,0.0,138,0.0,0.0
07/11/2025,18:24:52,20.3,17.8,86.0,0.7,3.2,1011.85,0.0,0.0,132,0.0,0.0
07/11/2025,18:29:53,20.3,17.8,86.0,0.8,3.5,1011.85,0.0,0.0,175,0.0,0.0
07/11/2025,18:34:53,20.4,17.9,86.2,1.1,3.5,1011.85,0.0,0.0,208,0.0,0.0
07/11/2025,18:39:52,20.3,18.1,87.0,1.8,3.5,1012.19,0.0,0.0,153,0.0,0.0
07/11/2025,18:44:53,20.2,18.0,87.6,0.0,0.0,1012.19,0.0,0.0,113,0.0,0.0
07/11/2025,18:49:52,20.2,18.0,87.8,0.7,3.2,1012.19,0.0,0.0,179,0.0,0.0
07/11/2025,18:54:52,20.2,18.1,88.0,1.9,3.9,1012.19,0.0,0.0,224,0.0,0.0
07/11/2025,18:59:53,20.3,18.2,88.1,2.8,6.4,1012.19,0.0,0.0,256,0.0,0.0
07/11/2025,19:04:40,20.2,18.4,89.0,3.9,7.4,1012.19,0.0,0.0,248,0.0,0.0
07/11/2025,19:09:52,20.1,18.3,89.0,1.5,4.2,1012.19,0.0,0.0,197,0.0,0.0
07/11/2025,19:14:28,20.1,18.3,89.0,1.3,3.5,1012.19,0.0,0.0,352,0.0,0.0
07/11/2025,19:19:52,20.1,18.3,89.0,1.6,6.1,1012.19,0.0,0.0,252,0.0,0.0
07/11/2025,19:24:52,20.0,18.1,89.0,2.1,3.5,1012.19,0.0,0.0,197,0.0,0.0
07/11/2025,19:29:52,19.9,18.1,89.2,1.0,3.2,1012.53,0.0,0.0,170,0.0,0.0
07/11/2025,19:34:52,19.8,18.1,90.0,1.0,3.5,1012.53,0.0,0.0,72,0.0,0.0
07/11/2025,19:39:52,19.8,18.1,90.0,0.4,3.5,1012.53,0.0,0.0,89,0.0,0.0
07/11/2025,19:44:52,19.8,18.1,90.0,1.3,4.2,1012.53,0.0,0.0,201,0.0,0.0
07/11/2025,19:49:52,19.8,18.1,90.0,1.1,3.5,1012.53,0.0,0.0,236,0.0,0.0
07/11/2025,19:54:52,19.8,18.1,90.0,2.0,6.4,1012.53,0.0,0.0,237,0.0,0.0
07/11/2025,19:59:52,19.8,18.0,89.3,1.4,3.9,1012.87,0.0,0.0,262,0.0,0.0
07/11/2025,20:04:52,19.8,18.0,89.8,2.0,4.2,1012.87,0.0,0.0,251,0.0,0.0
07/11/2025,20:09:52,19.7,18.0,90.0,0.8,3.5,1012.53,0.0,0.0,262,0.0,0.0
07/11/2025,20:14:52,19.7,18.0,89.9,1.8,3.9,1012.87,0.0,0.0,242,0.0,0.0
07/11/2025,20:19:52,19.7,18.0,90.0,1.9,4.2,1012.87,0.0,0.0,251,0.0,0.0
07/11/2025,20:24:53,19.7,18.0,90.0,1.2,2.7,1012.87,0.0,0.0,258,0.0,0.0
07/11/2025,20:29:53,19.6,17.9,90.0,1.0,3.2,1013.21,0.0,0.0,294,0.0,0.0
07/11/2025,20:34:52,19.6,17.9,90.0,2.1,4.2,1013.21,0.0,0.0,240,0.0,0.0
07/11/2025,20:39:53,19.6,17.9,90.0,1.1,4.2,1012.87,0.0,0.0,222,0.0,0.0
07/11/2025,20:44:53,19.5,17.9,90.0,0.3,2.7,1012.87,0.0,0.0,143,0.0,0.0
07/11/2025,20:49:52,19.5,17.9,90.0,0.8,2.7,1013.21,0.0,0.0,106,0.0,0.0
07/11/2025,20:54:53,19.5,17.8,89.4,0.2,3.2,1013.21,0.0,0.0,162,0.0,0.0
07/11/2025,20:59:53,19.5,17.8,89.1,0.0,0.0,1013.21,0.0,0.0,59,0.0,0.0
07/11/2025,21:04:52,19.5,17.8,89.6,0.7,3.5,1013.21,0.0,0.0,59,0.0,0.0
07/11/2025,21:09:53,19.3,17.6,89.8,0.8,2.7,1013.21,0.0,0.0,64,0.0,0.0
07/11/2025,21:14:53,19.3,17.6,90.0,0.6,2.7,1013.21,0.0,0.0,65,0.0,0.0
07/11/2025,21:19:52,19.2,17.5,90.0,0.5,3.2,1013.21,0.0,0.0,70,0.0,0.0
07/11/2025,21:24:53,19.0,17.4,90.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:29:52,19.0,17.3,90.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:34:52,18.9,17.3,90.4,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:39:53,18.8,17.1,90.5,0.4,2.7,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:44:52,18.5,17.1,91.0,0.2,2.7,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:49:52,18.4,17.0,91.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:54:53,18.4,16.9,91.3,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,21:59:52,18.3,16.9,91.4,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:04:53,18.1,16.8,91.9,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:09:53,18.1,16.9,93.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:14:52,18.0,16.8,93.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:19:53,18.0,16.8,93.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:24:53,18.0,16.8,93.0,0.3,2.4,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:29:52,18.0,16.8,92.8,0.2,2.7,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:34:53,18.0,16.7,92.4,1.6,3.2,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:39:53,18.1,16.8,92.0,1.0,3.2,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:44:52,18.0,16.8,92.0,0.2,2.4,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:49:53,17.9,16.6,92.0,0.6,3.2,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:54:53,17.9,16.6,92.0,1.3,3.5,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,22:59:52,18.0,16.6,91.3,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:04:53,17.9,16.5,91.7,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:09:52,17.8,16.5,92.0,0.2,2.7,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:14:53,17.7,16.4,92.0,0.1,2.4,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:19:53,17.7,16.4,91.9,0.3,2.4,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:24:52,17.7,16.2,91.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:29:53,17.8,16.1,90.4,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:34:53,17.8,16.1,90.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:39:52,17.8,16.1,90.4,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:44:41,17.6,16.1,91.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:49:53,17.6,16.0,90.3,0.9,3.2,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:54:52,17.7,16.0,90.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
07/11/2025,23:59:52,17.8,16.0,89.2,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:04:53,17.8,16.0,88.9,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:09:52,17.8,16.0,89.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:14:53,17.7,15.9,88.6,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:19:53,17.6,15.8,89.4,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,00:24:52,17.6,15.8,89.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:29:53,17.7,15.9,88.8,0.0,0.0,1012.87,0.0,0.0,71,0.0,0.0
08/11/2025,00:34:53,17.7,15.9,89.0,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,00:39:52,17.6,15.8,89.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,00:44:28,17.5,15.8,89.0,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,00:49:53,17.4,15.6,89.9,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,00:54:40,17.3,15.5,89.5,0.0,0.0,1012.87,0.0,0.0,72,0.0,0.0
08/11/2025,00:59:53,17.5,15.5,88.0,0.0,0.0,1012.87,0.0,0.0,72,0.0,0.0
08/11/2025,01:04:53,17.7,15.7,88.0,0.0,0.0,1012.87,0.0,0.0,72,0.0,0.0
08/11/2025,01:09:52,17.7,15.7,88.2,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,01:14:53,17.6,15.8,89.0,0.0,0.0,1013.21,0.0,0.0,71,0.0,0.0
08/11/2025,01:19:52,17.4,15.6,89.0,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,01:24:52,17.4,15.6,89.0,0.0,0.0,1013.21,0.0,0.0,72,0.0,0.0
08/11/2025,01:29:53,17.4,15.6,89.0,0.2,3.2,1012.87,0.0,0.0,72,0.0,0.0
08/11/2025,01:34:53,17.4,15.6,89.0,0.2,2.7,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,01:39:52,17.3,15.5,89.1,0.0,0.0,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,01:44:53,17.2,15.5,90.0,0.0,0.0,1012.87,0.0,0.0,90,0.0,0.0
08/11/2025,01:49:52,17.1,15.4,90.0,0.0,0.0,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,01:54:53,17.1,15.3,89.4,0.0,0.0,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,01:59:53,17.1,15.4,89.0,0.0,0.0,1012.87,0.0,0.0,90,0.0,0.0
08/11/2025,02:04:52,17.3,15.4,88.6,0.0,0.0,1012.87,0.0,0.0,90,0.0,0.0
08/11/2025,02:09:53,17.3,15.5,89.0,0.0,0.0,1012.87,0.0,0.0,90,0.0,0.0
08/11/2025,02:14:53,17.1,15.4,89.3,0.0,0.0,1012.87,0.0,0.0,90,0.0,0.0
08/11/2025,02:19:52,17.1,15.3,89.3,0.0,0.0,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,02:24:53,17.0,15.2,89.2,0.7,3.2,1013.21,0.0,0.0,90,0.0,0.0
08/11/2025,02:29:53,17.0,15.1,88.1,2.2,4.2,1012.87,0.0,0.0,169,0.0,0.0
08/11/2025,02:34:53,17.2,15.2,87.9,1.1,3.5,1012.87,0.0,0.0,206,0.0,0.0
08/11/2025,02:39:53,17.2,15.3,88.5,1.4,3.2,1012.87,0.0,0.0,127,0.0,0.0
08/11/2025,02:44:53,16.8,15.1,89.8,0.5,2.7,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,02:49:52,16.7,15.0,89.8,0.0,0.0,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,02:54:53,16.7,14.9,88.6,0.8,3.2,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,02:59:53,16.9,14.9,88.0,0.8,3.5,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,03:04:52,17.0,14.7,86.6,0.2,2.4,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,03:09:53,17.1,14.7,86.1,0.0,0.0,1012.87,0.0,0.0,122,0.0,0.0
08/11/2025,03:14:40,17.0,14.7,86.7,0.5,2.7,1012.87,0.0,0.0,123,0.0,0.0
08/11/2025,03:19:52,17.1,14.5,84.6,1.2,3.2,1012.87,0.0,0.0,126,0.0,0.0
08/11/2025,03:24:53,17.4,14.8,85.0,1.3,3.2,1012.87,0.0,0.0,132,0.0,0.0
08/11/2025,03:29:53,17.4,14.8,85.0,1.2,3.2,1012.53,0.0,0.0,132,0.0,0.0
08/11/2025,03:34:52,17.4,14.8,85.0,0.9,3.2,1012.53,0.0,0.0,158,0.0,0.0
08/11/2025,03:39:53,17.3,14.7,85.0,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,03:44:53,17.1,14.6,85.7,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,03:49:52,17.1,14.6,85.0,0.3,2.7,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,03:54:53,17.1,14.7,85.6,0.3,3.2,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,03:59:53,17.0,14.6,85.6,0.3,2.4,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:04:52,17.0,14.6,85.4,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:09:53,17.1,14.6,85.5,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:14:40,17.0,14.6,85.9,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:19:53,17.0,14.5,85.5,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:24:41,17.0,14.6,86.3,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:29:29,16.9,14.6,86.9,0.0,0.0,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:34:41,16.9,14.6,86.7,0.4,2.4,1012.87,0.0,0.0,158,0.0,0.0
08/11/2025,04:39:53,17.0,14.6,86.2,1.2,3.5,1012.87,0.0,0.0,108,0.0,0.0
08/11/2025,04:44:52,17.1,14.9,86.8,1.9,3.9,1012.87,0.0,0.0,42,0.0,0.0
08/11/2025,04:49:53,17.3,15.1,87.0,1.9,4.2,1012.87,0.0,0.0,52,0.0,0.0
08/11/2025,04:54:53,17.4,15.2,87.4,0.8,3.5,1012.87,0.0,0.0,38,0.0,0.0
08/11/2025,04:59:40,17.3,15.3,88.0,1.0,3.5,1012.87,0.0,0.0,70,0.0,0.0
08/11/2025,05:04:53,17.3,15.4,88.5,1.0,3.9,1013.21,0.0,0.0,59,0.0,0.0
08/11/2025,05:09:53,17.3,15.4,88.7,1.7,3.5,1013.21,0.0,0.0,39,0.0,0.0
08/11/2025,05:14:52,17.3,15.5,89.0,1.0,3.5,1013.21,0.0,0.0,38,0.0,0.0
08/11/2025,05:19:53,17.2,15.5,89.2,0.2,2.4,1013.21,0.0,0.0,38,0.0,0.0
08/11/2025,05:24:53,17.2,15.5,89.8,0.8,3.2,1013.21,0.0,0.0,39,0.0,0.0
08/11/2025,05:29:52,17.2,15.5,89.8,0.6,3.2,1013.21,0.0,0.0,38,0.0,0.0
08/11/2025,05:34:53,17.2,15.5,90.0,0.7,3.5,1013.21,0.0,0.0,38,0.0,0.0
08/11/2025,05:39:53,17.2,15.4,89.3,1.1,3.9,1013.21,0.0,0.0,64,0.0,0.0
08/11/2025,05:44:53,17.3,15.5,89.2,2.1,3.9,1013.21,0.0,0.0,57,0.0,0.0
08/11/2025,05:49:53,17.5,15.6,88.7,1.4,3.9,1013.55,0.0,0.0,48,0.7,0.0
08/11/2025,05:54:53,17.3,15.5,89.3,0.0,0.0,1013.55,0.0,0.0,48,1.7,0.0
08/11/2025,05:59:52,17.2,15.5,89.6,1.3,3.5,1013.88,0.0,0.0,48,3.3,0.0
08/11/2025,06:04:53,17.2,15.5,89.0,1.5,3.2,1013.88,0.0,0.0,48,5.1,0.0
08/11/2025,06:09:53,17.3,15.5,89.0,1.0,2.4,1013.55,0.0,0.0,48,8.1,0.0
08/11/2025,06:14:53,17.4,15.4,88.0,0.4,2.7,1013.55,0.0,0.0,48,11.9,0.0
08/11/2025,06:19:53,17.5,15.5,88.0,1.1,3.5,1013.88,0.0,0.0,48,16.3,0.0
08/11/2025,06:24:53,17.5,15.6,88.0,0.8,3.2,1013.88,0.0,0.0,48,21.0,0.0
08/11/2025,06:29:53,17.6,15.5,87.2,2.7,3.9,1013.55,0.0,0.0,48,25.3,0.0
08/11/2025,06:34:53,17.8,15.5,86.4,3.2,3.9,1013.88,0.0,0.0,62,30.5,0.0
08/11/2025,06:39:53,18.0,15.5,85.2,2.5,3.5,1013.88,0.0,0.0,70,36.0,0.0
08/11/2025,06:44:53,18.3,15.4,83.9,2.8,3.2,1013.88,0.0,0.0,70,41.4,0.0
08/11/2025,06:49:53,18.5,15.4,81.9,1.2,3.2,1013.88,0.0,0.0,70,47.0,0.0
08/11/2025,06:54:53,18.9,15.2,79.2,0.0,0.0,1013.88,0.0,0.0,70,51.5,0.0
08/11/2025,06:59:53,19.5,15.0,75.1,0.0,0.0,1013.88,0.0,0.0,70,57.1,0.0
08/11/2025,07:04:53,19.9,15.2,74.5,0.4,2.7,1013.88,0.0,0.0,70,63.2,0.0
08/11/2025,07:09:53,20.4,15.2,72.0,0.0,0.0,1013.88,0.0,0.0,70,69.8,0.0
08/11/2025,07:14:53,21.0,15.9,72.5,0.0,0.0,1013.88,0.0,0.0,70,76.9,0.6
08/11/2025,07:19:53,21.2,16.0,72.3,0.1,2.4,1013.88,0.0,0.0,70,83.3,0.7
08/11/2025,07:24:53,20.9,15.7,72.2,1.8,3.9,1013.88,0.0,0.0,71,91.0,0.9
08/11/2025,07:29:53,20.1,15.8,76.5,2.2,3.5,1014.22,0.0,0.0,76,98.9,1.1
08/11/2025,07:34:53,20.0,15.9,77.8,2.8,4.2,1014.22,0.0,0.0,185,107.6,1.2
08/11/2025,07:39:53,19.9,15.9,78.2,3.1,6.1,1014.22,0.0,0.0,253,119.8,1.2
08/11/2025,07:44:53,19.9,16.3,80.1,2.9,3.9,1014.22,0.0,0.0,265,133.6,1.2
08/11/2025,07:49:53,20.0,16.3,79.1,2.5,3.9,1014.22,0.0,0.0,268,152.7,1.0
